Tarih;Sensor Adi;Koordinat X;Koordinat Y;Arac Sayim
11.01.2020;Esenyurt Giseler;28,690154;41,046019;45404
11.01.2020;Terazidere Metro;28,898519;41,029425;41370
11.01.2020;Nurtepe;28,956674;41,070206;57080
11.01.2020;sile Yolu;29,131909;41,02933;50916
11.01.2020;TEM Kartal Kavsagi;29,207741;40,982243;83208
11.01.2020;Buyukcekmece cikis;28,591204;41,024727;25772
11.01.2020;TEM cakmak;29,122002;41,007104;125774
11.01.2020;D100 Acibadem Koprusu;29,056191;41,015509;103096
11.01.2020;D100 Kozyatagi;29,10145;40,970334;95460
11.01.2020;Onuncu Yil Caddesi;28,92177;41,011618;23881
11.01.2020;TEM Altinsehir;28,72944;41,056435;100703
11.01.2020;Altunizade umraniye Katilimi;29,049653;41,023324;10177
11.01.2020;Dudullu Kavsagi;29,122996;40,997621;78464
11.01.2020;Uskumrukoy Kavsagi;29,0241;41,2263;12556
11.01.2020;Halic Kopru Girisi-Halicioglu;28,94495;41,048174;89603
11.01.2020;TEM Gaziosmanpasa;28,885291;41,088978;101194
11.01.2020;D100 Florya;28,79277;40,989967;86572
11.01.2020;Havaalani Ýski onu;28,839197;40,976609;19986
11.01.2020;TEM Ýstoc;28,830473;41,064168;99377
11.01.2020;Memorial Hast.;28,977706;41,065031;28075
11.01.2020;Basaksehir;28,8133;41,0832;27085
11.01.2020;D100 Pendik Tersane 2;29,272318;40,86736;52360
11.01.2020;Mimar Sinan universitesi onu;28,98852;41,029917;23692
11.01.2020;D100 Kucukcekmece;28,767118;40,986035;11790
11.01.2020;D100 cobancesme;28,820708;40,993412;71091
11.01.2020;isiklar Kavsagi;28,83;41,2135;13631
11.01.2020;Alibeykoy TEM Katilimi;28,958296;41,072211;8217
11.01.2020;D100 Metroport;28,861256;40,99481;81234
11.01.2020;Kirkmerdiven Goleti;28,8909;41,2358;13260
11.01.2020;Kartal Fenerbahce Tesisleri;29,216866;40,947152;34788
11.01.2020;TEM Samandira 2;29,235885;40,975491;77713
11.01.2020;Bogazkoy;28,8132;41,1777;19640
11.01.2020;Odayeri;28,8505;41,2303;2200
11.01.2020;Pendik Bagl. Yolu;29,324861;40,924324;23112
11.01.2020;Yesilyurt;28,841087;40,969757;45769
11.01.2020;TEM Hasdal Kavsagi;28,957379;41,099368;94074
11.01.2020;TEM Buyukcekmece-2;28,583972;41,105243;33529
11.01.2020;TEM Milliyet onu;28,844574;41,06124;35763
11.01.2020;Yildirim Mah. Girisi;28,881736;41,066964;73091
11.01.2020;Viyaduk 1;28,773645;41,245286;5049
11.01.2020;Taksim Altgecidi;28,983658;41,037559;25250
11.01.2020;TEM Gaziosmanpasa Tirparki;28,917308;41,093155;132153
11.01.2020;D100 Avcilar Haci serif;28,734461;40,978766;87479
11.01.2020;D100 Ambarli  B.cekmece Yonu;NULL;NULL;0
11.01.2020;TEM Orhanli;29,363427;40,90512;58823
11.01.2020;D100 cobancesme;28,817474;40,993523;21892
11.01.2020;D100 Kozyatagi;29,096558;40,978886;93755
11.01.2020;Seyrantepe;29,001672;41,100868;91605
11.01.2020;D100 Kartal Oto Sanayi;29,194666;40,911278;69873
11.01.2020;15 Temmuz sehitler Koprusu Yildiz Katilimi;29,018432;41,057702;88005
11.01.2020;Kucukyali Sahil Yolu;29,101353;40,947741;29357
11.01.2020;Piyalepasa;28,968121;41,049582;56504
11.01.2020;caglayan Kavsagi;28,976058;41,067733;85195
11.01.2020;TEM Kavacik;29,097796;41,078853;133286
11.01.2020;Haramidere;28,66928;41,006358;58796
11.01.2020;B. Ekspres Yolu;28,812461;41,013245;98707
11.01.2020;Kozyatagi Metro;29,094085;40,982495;77806
11.01.2020;Basaksehir 4. Etap 1. Kisim;28,8154;41,1092;19183
11.01.2020;Zincirlikuyu;29,013387;41,067293;55045
11.01.2020;Odayeri;28,867201;41,231398;14144
11.01.2020;Avcilar;28,721456;40,985862;66933
11.01.2020;umraniye Otopazari;29,096571;41,03104;44003
11.01.2020;Altunizade;29,046122;41,027428;88053
11.01.2020;Cevizlibag;28,914282;41,018157;88995
11.01.2020;Unkapani Sahil;28,962319;41,021427;33182
11.01.2020;Veliefendi;28,884733;40,985342;0
11.01.2020;B. Ekspres Yolu;28,812804;41,008737;72009
11.01.2020;isiklar;28,824137;41,205299;18223
11.01.2020;Yedikule Sahil;28,9191;40,989;49154
11.01.2020;Anitmezar;28,922306;41,02983;32223
11.01.2020;cekmekoy;29,154286;41,036889;68673
11.01.2020;Samatya 1;28,93926;41,002753;35824
11.01.2020;TEM Esenyurt;28,650996;41,06724;37988
11.01.2020;Bogazici Ýmar Mudurlugu;29,025112;41,13614;38279
11.01.2020;Unkapani Koprusu;28,962192;41,022713;58296
11.01.2020;TEM Gaziosmanpasa Toki Konutlari;28,905424;41,090657;110953
11.01.2020;D100 Kucukcekmece Golu 1;28,758393;40,982394;98177
11.01.2020;D100 15 Temmuz sehitler Koprusu Avrupa Girisi;29,025055;41,053832;121676
11.01.2020;O-3 Atisalani;28,865168;41,053566;78905
11.01.2020;FSM Avrupa Girisi;29,047444;41,090744;126864
11.01.2020;TEM umraniye;29,120936;41,042002;106371
11.01.2020;Piyalepasa;28,967316;41,04366;74700
11.01.2020;Atisalani;28,873104;41,049943;102285
11.01.2020;isiklar;28,841341;41,225091;5249
11.01.2020;Nevzat Demir Tesisleri (BJK);29,139753;41,034206;84006
11.01.2020;TEM Halkali;28,777588;41,06244;98868
11.01.2020;D100-Altunizade;29,04522;41,031445;112599
11.01.2020;TEM Atasehir;29,139895;40,996794;110782
11.01.2020;Ýhsaniye Kavsagi;28,81787;41,233395;30015
11.01.2020;TEM-D100 Hadimkoy Baglanti;28,622577;41,074494;21806
11.01.2020;Harp Akademisi;29,01175;41,104341;95029
11.01.2020;D100 Pendik;29,237192;40,889443;80217
11.01.2020;D100 Cennet Mah.;28,780198;40,985526;70858
11.01.2020;uskudar Sahil Yolu;29,034033;41,039438;11803
11.01.2020;TEM Mahmutbey Giseler;28,806867;41,06131;44886
11.01.2020;Sepetciler Kasri Sahil Yolu;28,983058;41,016482;17340
11.01.2020;D100 Zumrut Evler;29,142989;40,932237;65153
11.01.2020;D100 Ambarli;28,690915;40,999795;74012
11.01.2020;Gumusdere;28,9831;41,2262;13541
11.01.2020;D100 Kucukyali;29,118563;40,952052;95435
11.01.2020;D100 Gulsuyu;29,152522;40,92487;53102
11.01.2020;D100 Tuzla Piyade;29,327159;40,83456;50424
11.01.2020;TEM Buyukcekmece;28,611798;41,100459;26385
11.01.2020;TEM umraniye;29,121018;41,033553;67784
11.01.2020;Cevizlibag TERRA;28,91933;41,021521;74500
11.01.2020;Seyrantepe;29,001366;41,101451;118974
11.01.2020;Buyukdere 1.Levent;29,015483;41,073533;73407
11.01.2020;Ýstanbul Havalimani cikis;28,737081;41,246301;4779
11.01.2020;TEM Tepekent;28,506775;41,070053;26518
11.01.2020;TEM Celaliye 1;28,45456;41,054139;28370
11.01.2020;D100-TEM Esenyurt Baglanti;28,681475;41,02322;71960
11.01.2020;camlica Giseler;29,166806;40,99366;84671
11.01.2020;YSS Avrupa;29,0922;41,2123;6341
11.01.2020;Kemerburgaz Yolu 5;28,89531;41,15865;34166
11.01.2020;TEM Samandira 1;29,217556;40,980266;85093
11.01.2020;Ýstac Kati Atik Tesisi;28,856191;41,203025;33759
11.01.2020;Goksu Evleri;29,088828;41,089108;21643
11.01.2020;M.Bey Giseler;28,786671;41,063435;92101
11.01.2020;D100 Uzuncayir;29,061379;40,997181;80004
11.01.2020;TEM Atasehir serifali;29,132121;40,996916;108639
11.01.2020;TEM Kucukbakkalkoy;29,106018;40,985743;84044
11.01.2020;Pirincci;28,8101;41,1585;19039
11.01.2020;Gokturk Kavsagi;28,878916;41,176403;34144
11.01.2020;Kartal Ugur Mumcu Baglanti Yolu;29,206618;40,92919;44252
11.01.2020;Maslak ÝTu onu;29,019121;41,108195;58963
11.01.2020;Avcilar cikis D100 Karayolu;28,751027;40,979811;88039
11.01.2020;Asiyan Parki;29,053195;41,08062;11521
11.01.2020;Yakacik Bagl. Yolu;29,212724;40,918948;43478
11.01.2020;TEM Levent;29,021896;41,094442;84878
11.01.2020;Bakirkoy;28,869113;40,996824;92336
11.01.2020;Havaalani Florya;28,802777;40,980153;23063
11.01.2020;Demirci;29,0666;41,2273;13088
11.01.2020;Kartal Giseler cikisi;29,211463;40,976082;29038
11.01.2020;Molla Gurani Viyadugu;29,103874;41,072949;67909
11.01.2020;Piyalepasa;28,971494;41,056806;29508
11.01.2020;TEM Ayrimi;29,124476;40,995467;23430
11.01.2020;D100 Sahil Florya Baglanti;28,799448;40,986205;21168
11.01.2020;Kartal Terra;29,218091;40,901705;104661
11.01.2020;TEM Altinsehir;28,738213;41,061088;96832
11.01.2020;Atakoy Sinan Erdem Spor Salonu;28,851969;40,988298;29278
11.01.2020;D100 Okmeydani;28,958552;41,055276;78145
11.01.2020;Levent 1;29,013623;41,077812;68202
11.01.2020;TEM Hasdal 1;28,97107;41,100005;88050
11.01.2020;TEM Selimpasa;28,392688;41,067645;27487
11.01.2020;Maslak Ataturk Oto Sanayi;29,024749;41,115626;48393
11.01.2020;Beylikduzu;28,638692;41,016302;70008
11.01.2020;Yenibosna;28,833543;40,992732;76709
11.01.2020;Tuzla sifa Mahallesi;29,3547;40,8226;53276
11.01.2020;TEM Elmali;29,118256;41,058032;126795
11.01.2020;D100 Goztepe;29,074916;40,99205;90005
11.01.2020;TEM Milliyet 2 (Yasar Ticaret Karsisi);28,851034;41,064636;88986
11.01.2020;TEM Bayrampasa;28,871941;41,077665;61300
11.01.2020;TEM Firuzkoy;28,720065;41,054702;92987
11.01.2020;Kemerburgaz Yolu 3;28,933163;41,134974;42989
11.01.2020;TEM Sultanbeyli 2;29,259225;40,971843;81557
11.01.2020;Fatih Terim Stadyumu;28,8124;41,1232;20612
11.01.2020;15 Temmuz sehitler Koprusu Anadolu;29,0439;41,035517;108490
11.01.2020;Samatya Sahil;28,932372;40,998139;49109
11.01.2020;Havuzlu Kavsak;28,833719;40,967882;21498
11.01.2020;Odayeri Kavsagi;28,849;41,2333;4967
11.01.2020;Bogazkoy;28,8133;41,1777;17085
11.01.2020;TEM Harp Akademileri;29,006446;41,100045;90033
11.01.2020;Gunesli 1 Basin Ekspres yolu;28,810349;41,039453;87103
11.01.2020;Besiktas TEM Bagl. Yolu;29,014192;41,085921;33186
11.01.2020;Kozyatagi;29,09871;40,976147;78515
11.01.2020;TEM Esenyurt;28,654985;41,061196;37604
11.01.2020;TEM Kucukbakkalkoy Kavacik Yonu;29,114865;40,9942;85532
11.01.2020;TEM-D100 Esenyurt Baglanti;28,689368;41,039518;66449
11.01.2020;Yesilkoy Sahil Yolu;28,823417;40,963365;16501
11.01.2020;TEM Olimpiyat Stadi;28,75357;41,061165;99807
11.01.2020;D100 Edirnekapi;28,932378;41,034829;119635
11.01.2020;Libadiye;29,069997;41,019906;47919
11.01.2020;Avcilar Pelikan;28,714688;40,989787;89598
11.01.2020;Kumkapi Sahil;28,977573;41,002195;16430
11.01.2020;Otogar;28,884665;41,043609;19564
11.01.2020;caglayan SSK;28,970788;41,065462;107238
11.01.2020;TEM Bahcesehir;28,694422;41,058781;67525
11.01.2020;B. Expres Ýs Bankasi Karsisi;28,811005;41,032058;99746
11.01.2020;TEM cakmak;29,121905;41,013578;121500
11.01.2020;Uskumrukoy Baglanti Yolu;29,0229;41,2292;2140
11.01.2020;Atakoy;28,865933;40,976046;51087
11.01.2020;D100 Turk Bobrek Vakfi onu;28,877695;40,999537;100696
11.01.2020;Mimarsinan;28,554735;41,015986;43655
11.01.2020;Ýstoc;28,8148;41,0679;27689
11.01.2020;Mecidiyekoy;28,990867;41,067179;82603
11.01.2020;D100 Hurriyet Tepesi;28,985723;41,067143;83003
11.01.2020;Vatan Cad.;28,930855;41,023201;53818
11.01.2020;D100 Acibadem;29,044757;41,001772;55235
11.01.2020;Sabiha Gokcen Baglanti yolu;29,293889;40,873333;36540
11.01.2020;O-3 Bayrampasa;28,899457;41,042346;115822
11.01.2020;Karakoy Meydan;28,974815;41,023006;31216
11.01.2020;D100 Sefakoy;28,796893;40,997974;71391
11.01.2020;D100 Maltepe;29,134042;40,940013;104330
11.01.2020;D100 Halic Kopru cikisi;28,937181;41,038693;75510
11.01.2020;Gunesli B. Ekspres Yolu;28,80777;41,048592;73569
11.01.2020;TEM Hasdal 2;28,965636;41,099614;86294
11.01.2020;TEM Karanfilkoy;29,028617;41,092425;33235
11.01.2020;TEM cakmak Koprusu;29,120768;41,017684;124059
11.01.2020;O-3 Milliyet onu;28,843996;41,059604;66039
11.01.2020;umraniye Kavsagi;29,121094;41,028942;101710
11.01.2020;Riva Yolu 2;29,10902;41,107772;26234
11.01.2020;Kompost Kavsagi;28,8355;41,2114;4775
11.01.2020;Kadikoy Hasanpasa;29,050968;40,995493;31833
11.01.2020;D100-TEM Hadimkoy Baglanti;28,624333;41,031483;26956
11.01.2020;TEM Mahmutbey Dogu Kavsagi cikisi;28,84062;41,062218;69172
11.01.2020;Gokturk Golet;28,867974;41,195935;30815
11.01.2020;Bagdat Cad.;29,070029;40,966026;47151
11.01.2020;Degirmendere;29,235945;41,179689;13998
11.01.2020;TEM Tekstilkent Ýstanbul Yonu;28,857442;41,06696;89319
11.01.2020;Darussafaka;29,023281;41,125137;54348
11.01.2020;Gunesli 2 Basin Ekspres yolu;28,811125;41,024099;74996
11.01.2020;Haramidere Baglanti Yolu;28,678336;41,012568;53076
11.01.2020;Soganlik Bagl. Yolu;29,21323;40,908326;49387
11.01.2020;D100 Mecidiyekoy B. Kopru Katilimi;29,005424;41,066793;87164
11.01.2020;Havaalani (ciroz Spor Tesisleri);28,813677;40,964018;34068
11.01.2020;Sahil-D100 Florya Baglanti;28,804604;40,971132;26304
12.01.2020;TEM-D100 Esenyurt Baglanti;28,689368;41,039518;89298
12.01.2020;TEM Mahmutbey Dogu Kavsagi cikisi;28,84062;41,062218;118664
12.01.2020;TEM Hasdal Kavsagi;28,957379;41,099368;148927
12.01.2020;D100 cobancesme;28,817474;40,993523;33401
12.01.2020;Alibeykoy TEM Katilimi;28,958296;41,072211;9418
12.01.2020;Esenyurt Giseler;28,690154;41,046019;59199
12.01.2020;Viyaduk 1;28,773645;41,245286;6197
12.01.2020;Kemerburgaz Yolu 5;28,89531;41,15865;42529
12.01.2020;Bogazkoy;28,8133;41,1777;21925
12.01.2020;TEM Buyukcekmece;28,611798;41,100459;42534
12.01.2020;Yedikule Sahil;28,9191;40,989;62353
12.01.2020;Samatya 1;28,93926;41,002753;45502
12.01.2020;Yildiz;29,008883;41,053496;57493
12.01.2020;TEM Samandira 2;29,235885;40,975491;128243
12.01.2020;Gunesli 1 Basin Ekspres yolu;28,810349;41,039453;129500
12.01.2020;Golet;28,9374;41,2302;13213
12.01.2020;Karakoy Meydan;28,974815;41,023006;48832
12.01.2020;Kiziltoprak;29,04159;40,98109;132379
12.01.2020;TEM Altinsehir;28,72944;41,056435;145234
12.01.2020;uskudar Sahil Yolu;29,034033;41,039438;19770
12.01.2020;TEM Buyukcekmece-2;28,583972;41,105243;44650
12.01.2020;Cendere Yolu Kultur Merkezi;28,971237;41,077874;24313
12.01.2020;D100 Acibadem;29,044757;41,001772;79992
12.01.2020;TEM Sultanbeyli Hamidiye;29,296879;40,953459;93161
12.01.2020;Bagdat Cad.;29,070029;40,966026;57311
12.01.2020;TEM Altinsehir;28,738213;41,061088;142470
12.01.2020;TEM Orhanli;29,363427;40,90512;88084
12.01.2020;D100 Ambarli  B.cekmece Yonu;NULL;NULL;0
12.01.2020;Yesilvadi Konutlari;29,126178;41,027522;123877
12.01.2020;Gunesli B. Ekspres Yolu;28,80777;41,048592;103992
12.01.2020;B. Ekspres Yolu;28,812461;41,013245;135603
12.01.2020;TEM Celaliye 1;28,45456;41,054139;42599
12.01.2020;Basaksehir 4. Etap 2. Kisim;28,8136;41,0951;33132
12.01.2020;D100 Basibuyuk;29,129551;40,943761;134934
12.01.2020;O-3 Bayrampasa;28,899457;41,042346;158840
12.01.2020;D100 15 Temmuz sehitler Koprusu Avrupa Girisi;29,025055;41,053832;175048
12.01.2020;D100 Kucukcekmece Golu 1;28,758393;40,982394;148316
12.01.2020;Samatya Sahil;28,932372;40,998139;63243
12.01.2020;D100 Guzelyali;29,278414;40,861352;117909
12.01.2020;camlica Giseler;29,166806;40,99366;143571
12.01.2020;15 Temmuz sehitler Koprusu Yildiz Katilimi;29,018432;41,057702;134053
12.01.2020;Gokturk Kavsagi;28,878916;41,176403;52208
12.01.2020;Yenibosna;28,833543;40,992732;118578
12.01.2020;umraniye Kavsagi;29,121094;41,028942;155247
12.01.2020;TEM Harp Akademileri;29,006446;41,100045;144706
12.01.2020;TEM Tepekent;28,506775;41,070053;42219
12.01.2020;Kozyatagi Metro;29,094085;40,982495;128721
12.01.2020;TEM Kartal Kavsagi;29,207741;40,982243;128347
12.01.2020;D100 Kartal Kavsagi;29,21172;40,905516;111794
12.01.2020;Bayrampasa;28,908399;41,040315;152261
12.01.2020;Sepetciler Kasri Sahil Yolu;28,983058;41,016482;25181
12.01.2020;D100 Metroport;28,861256;40,99481;125421
12.01.2020;TEM Gaziosmanpasa;28,885291;41,088978;158165
12.01.2020;Zincirlikuyu;29,013387;41,067293;74773
12.01.2020;Ýstoc;28,8148;41,0679;29832
12.01.2020;FSM Avrupa Girisi;29,047444;41,090744;192276
12.01.2020;M.Bey Giseler;28,786671;41,063435;139601
12.01.2020;Uskumrukoy Kavsagi;29,0241;41,2263;12011
12.01.2020;Kemerburgaz Yolu 3;28,933163;41,134974;64920
12.01.2020;Kartal Terra;29,218091;40,901705;116014
12.01.2020;TEM cakmak;29,121905;41,013578;192329
12.01.2020;Atisalani;28,8551;41,0551;146648
12.01.2020;TEM Elmali;29,118256;41,058032;198727
12.01.2020;Yesilyurt;28,841087;40,969757;53895
12.01.2020;D100 Kozyatagi;29,10145;40,970334;150465
12.01.2020;TEM Halkali;28,762591;41,062226;149130
12.01.2020;Havaalani Florya;28,802777;40,980153;31838
12.01.2020;Soganlik Bagl. Yolu;29,21323;40,908326;66922
12.01.2020;TEM Olimpiyat Stadi;28,75357;41,061165;142027
12.01.2020;caglayan SSK;28,970788;41,065462;160012
12.01.2020;O-3 Milliyet onu;28,843996;41,059604;100748
12.01.2020;D100 Kartal Oto Sanayi;29,194666;40,911278;107890
12.01.2020;Kartal Fenerbahce Tesisleri;29,216866;40,947152;46131
12.01.2020;Fatih Terim Stadyumu;28,8124;41,1232;24357
12.01.2020;Gumusdere;28,9831;41,2262;13937
12.01.2020;TEM Karanfilkoy;29,028617;41,092425;44533
12.01.2020;Kadikoy Hasanpasa;29,050968;40,995493;16008
12.01.2020;TEM Sultanbeyli 1;29,284354;40,959521;122581
12.01.2020;D100 Gulsuyu;29,152522;40,92487;79341
12.01.2020;Haramidere;28,66928;41,006358;91049
12.01.2020;Altunizade umraniye Katilimi;29,049653;41,023324;16356
12.01.2020;Kavacik;29,083395;41,091913;135062
12.01.2020;Avcilar Pelikan;28,714688;40,989787;151500
12.01.2020;Levent 1;29,013623;41,077812;102834
12.01.2020;Bogazkoy;28,8132;41,1777;22933
12.01.2020;D100 Cennet Mah.;28,780198;40,985526;118945
12.01.2020;Odayeri Kavsagi;28,849;41,2333;5285
12.01.2020;TEM Kucukbakkalkoy;29,106018;40,985743;125333
12.01.2020;Anitmezar;28,922306;41,02983;82766
12.01.2020;TEM Levent;29,021896;41,094442;144770
12.01.2020;Mecidiyekoy;28,990867;41,067179;128804
12.01.2020;Piyalepasa;28,971494;41,056806;35702
12.01.2020;Kartal Giseler cikisi;29,211463;40,976082;36771
12.01.2020;Kozyatagi;29,09871;40,976147;113514
12.01.2020;D100 Uzuncayir;29,061379;40,997181;118976
12.01.2020;Havaalani cikisi;28,818937;40,98809;44867
12.01.2020;D100 Tuzla Piyade;29,327159;40,83456;76150
12.01.2020;Uskumrukoy Baglanti Yolu;29,0229;41,2292;3113
12.01.2020;TEM Halkali;28,777588;41,06244;143913
12.01.2020;sukru Saracoglu Stadi;29,038589;40,989457;52260
12.01.2020;Nurtepe;28,956674;41,070206;79412
12.01.2020;TEM Gaziosmanpasa Tirparki;28,917308;41,093155;193751
12.01.2020;D100 Florya;28,79277;40,989967;139499
12.01.2020;Onuncu Yil Caddesi;28,92177;41,011618;33169
12.01.2020;TEM Aricilar;28,981994;41,10021;207775
12.01.2020;D100 Edirnekapi;28,932378;41,034829;185605
12.01.2020;Demirci;29,0666;41,2273;12358
12.01.2020;D100 Avcilar Haci serif;28,734461;40,978766;127453
12.01.2020;Cevizlibag TERRA;28,91933;41,021521;98111
12.01.2020;Maslak ÝTu onu;29,019121;41,108195;91296
12.01.2020;Bogazici Ýmar Mudurlugu;29,025112;41,13614;53924
12.01.2020;Basaksehir 4. Etap 1. Kisim;28,8154;41,1092;23719
12.01.2020;Piyalepasa;28,968121;41,049582;72831
12.01.2020;Ýhsaniye Kavsagi;28,81787;41,233395;49292
12.01.2020;TEM Bayrampasa;28,871941;41,077665;112423
12.01.2020;Molla Gurani Viyadugu;29,103874;41,072949;107964
12.01.2020;Kumkapi Sahil;28,977573;41,002195;22119
12.01.2020;TEM Gaziosmanpasa Toki Konutlari;28,905424;41,090657;165075
12.01.2020;D100 Kozyatagi;29,096558;40,978886;143674
12.01.2020;Bayrampasa Hali onu;28,885556;41,050833;106161
12.01.2020;Atakoy;28,865933;40,976046;62519
12.01.2020;Mimar Sinan universitesi onu;28,98852;41,029917;34435
12.01.2020;Altunizade;29,046122;41,027428;135355
12.01.2020;caglayan Kavsagi;28,976058;41,067733;131103
12.01.2020;Sanayi Mah. Buyukdere Cd.;29,00541;41,090627;81969
12.01.2020;O-3 Esenler;28,882698;41,046021;94402
12.01.2020;O-3 Atisalani;28,865168;41,053566;111864
12.01.2020;Avcilar cikis D100 Karayolu;28,751027;40,979811;138951
12.01.2020;TEM Ayrimi;29,124476;40,995467;37572
12.01.2020;D100 Unalan;29,059493;41,003622;72306
12.01.2020;Riva Yolu 2;29,10902;41,107772;38392
12.01.2020;TEM Selimpasa;28,392688;41,067645;42885
12.01.2020;Nevzat Demir Tesisleri (BJK);29,139753;41,034206;129863
12.01.2020;Memorial Hast.;28,977706;41,065031;32856
12.01.2020;Seyrantepe;29,001366;41,101451;134801
12.01.2020;Cevizlibag;28,914282;41,018157;133168
12.01.2020;Darussafaka;29,023281;41,125137;82149
12.01.2020;D100 Mecidiyekoy B. Kopru Katilimi;29,005424;41,066793;135496
12.01.2020;Atasehir Varyap;29,104441;41,00217;95970
12.01.2020;isiklar;28,824137;41,205299;22744
12.01.2020;Libadiye;29,069997;41,019906;73481
12.01.2020;Seyrantepe;29,001672;41,100868;109622
12.01.2020;Harp Akademisi;29,01175;41,104341;137061
12.01.2020;TEM Kucukbakkalkoy Kavacik Yonu;29,114865;40,9942;129926
12.01.2020;D100 Sahil Florya Baglanti;28,799448;40,986205;29800
12.01.2020;Ýstac Kati Atik Tesisi;28,856191;41,203025;51714
12.01.2020;TEM Aydinli;29,375069;40,88631;96094
12.01.2020;Odayeri;28,8505;41,2303;1753
12.01.2020;Unkapani Koprusu;28,962192;41,022713;81127
12.01.2020;Yesilkoy Sahil Yolu;28,823417;40,963365;29373
12.01.2020;D100-TEM Hadimkoy Baglanti;28,624333;41,031483;34164
12.01.2020;TEM Bahcesehir;28,694422;41,058781;88685
12.01.2020;Basaksehir;28,8133;41,0832;32101
12.01.2020;D100 Maltepe;29,134042;40,940013;157934
12.01.2020;Buyukcekmece cikis;28,591204;41,024727;41623
12.01.2020;Beylikduzu;28,638692;41,016302;102161
12.01.2020;Tepebasi;28,975025;41,03547;52732
12.01.2020;Kucukyali Sahil Yolu;29,101353;40,947741;34867
12.01.2020;D100 Okmeydani;28,958552;41,055276;120978
12.01.2020;cekmekoy;29,154286;41,036889;106348
12.01.2020;Dunya Ticaret Merkezi;28,833155;40,983724;25984
12.01.2020;Akom onu;28,961073;41,090599;97822
12.01.2020;TEM Firuzkoy;28,720065;41,054702;136309
12.01.2020;Kemerburgaz Yolu 2;28,946537;41,120835;83612
12.01.2020;umraniye;29,120264;41,052005;189300
12.01.2020;Mimarsinan;28,554735;41,015986;67997
12.01.2020;Vatan Cad.;28,930855;41,023201;76020
12.01.2020;Gunesli 2 Basin Ekspres yolu;28,811125;41,024099;104281
12.01.2020;umraniye Elmali;29,111094;41,066098;143278
12.01.2020;TEM Esenyurt;28,670908;41,053857;55077
12.01.2020;TEM Atasehir;29,139895;40,996794;170894
12.01.2020;D100 Zincirlikuyu;29,011693;41,066856;110284
12.01.2020;D100 cobancesme;28,820708;40,993412;116496
12.01.2020;D100 Goztepe;29,074916;40,99205;135858
12.01.2020;Basaksehir Giris;28,810309;41,066114;39568
12.01.2020;Harbiye;28,987696;41,048494;90375
12.01.2020;TEM Ýstoc;28,830473;41,064168;161053
12.01.2020;YSS Avrupa;29,0922;41,2123;5071
12.01.2020;Maslak Ataturk Oto Sanayi;29,024749;41,115626;75908
12.01.2020;D100 Pendik Tersane 2;29,272318;40,86736;73274
12.01.2020;D100 Turk Bobrek Vakfi onu;28,877695;40,999537;157640
12.01.2020;D100 sirinevler;28,853234;40,992102;79649
12.01.2020;TEM cakmak;29,122002;41,007104;192473
12.01.2020;Havaalani Ýski onu;28,839197;40,976609;22506
12.01.2020;camlica Giseler;29,18089;40,990655;150730
12.01.2020;D100 Acibadem Koprusu;29,056191;41,015509;141651
12.01.2020;Ýkitelli Basin Ekspres yolu;28,810554;41,056482;122280
12.01.2020;Piyalepasa;28,967316;41,04366;95174
12.01.2020;Samatya Sahilyolu Liman;28,927553;40,991907;65372
12.01.2020;Sabiha Gokcen Baglanti yolu;29,293889;40,873333;51163
12.01.2020;Riva Tir Parki;29,214179;41,18757;12596
12.01.2020;Yakacik Bagl. Yolu;29,212724;40,918948;53855
12.01.2020;D100-TEM Esenyurt Baglanti;28,681475;41,02322;89619
12.01.2020;isiklar;28,841341;41,225091;5282
12.01.2020;TEM Esenyurt;28,654985;41,061196;54088
12.01.2020;Sahil-D100 Florya Baglanti;28,804604;40,971132;32632
12.01.2020;TEM Mahmutbey Giseler;28,806867;41,06131;117825
12.01.2020;Buyukdere 1.Levent;29,015483;41,073533;108330
12.01.2020;Pendik Bagl. Yolu;29,324861;40,924324;35775
12.01.2020;B. Expres Ýs Bankasi Karsisi;28,811005;41,032058;131632
12.01.2020;TEM Hasdal 1;28,97107;41,100005;146244
12.01.2020;Kemerdere Kavsagi;29,180752;41,020089;111757
12.01.2020;D100 Selimpasa;28,383848;41,052097;28228
12.01.2020;Kartal Ugur Mumcu Baglanti Yolu;29,206618;40,92919;58050
12.01.2020;Gokturk Golet;28,867974;41,195935;44118
12.01.2020;Atisalani;28,873104;41,049943;145394
12.01.2020;Tuzla sifa Mahallesi;29,3547;40,8226;79891
12.01.2020;Mustafa Kemal Mahallesi;29,092995;41,009104;79372
12.01.2020;15 Temmuz sehitler Koprusu Anadolu;29,0439;41,035517;165662
12.01.2020;Goksu Evleri;29,088828;41,089108;30736
12.01.2020;D100 Halic Kopru cikisi;28,937181;41,038693;114238
12.01.2020;umraniye Otopazari;29,096571;41,03104;73224
12.01.2020;Dolmabahce Sahil;28,994606;41,036379;36464
12.01.2020;Dolmabahce;28,996337;41,03867;93333
12.01.2020;Kartal Gulsuyu;29,161042;40,922375;162360
12.01.2020;TEM Celaliye 2;28,43498;41,051689;41030
12.01.2020;Conrad Oteli;29,008125;41,047781;67115
12.01.2020;Atakoy Sinan Erdem Spor Salonu;28,851969;40,988298;36386
12.01.2020;TEM cakmak Koprusu;29,121079;41,023801;202916
12.01.2020;Terazidere Metro;28,898519;41,029425;50318
